Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-05-13,4708.95,4690.0,4739.0,4650.0,4650.0,4655.5,4680.22,434,2.03121575e+11,147.0,312.0,0.7189
2016-05-16,4655.5,4615.0,4720.0,4615.0,4700.0,4701.5,4673.88,1104,5.15996255e+11,308.0,793.0,0.7183
2016-05-17,4701.5,4664.6,4734.0,4664.6,4675.0,4695.75,4701.1,555,2.60910835e+11,124.0,433.0,0.7802
2016-05-18,4695.75,4650.0,4720.95,4630.0,4714.0,4684.2,4672.44,925,4.322003e+11,405.0,590.0,0.6378
2016-05-19,4684.2,4720.0,4720.0,4651.0,4655.0,4659.2,4681.0,438,2.0502798e+11,133.0,300.0,0.6849
2016-05-20,4659.2,4660.0,4715.0,4615.0,4705.0,4685.85,4678.7,557,2.60603415e+11,191.0,380.0,0.6822
2016-05-23,4685.85,4651.05,4717.0,4502.0,4609.0,4587.35,4569.77,4210,1.92387123e+12,1187.0,2360.0,0.5606
2016-05-24,4587.35,4590.0,4590.0,4480.0,4481.2,4498.2,4520.49,3100,1.401352125e+12,547.0,2461.0,0.7939
2016-05-25,4498.2,4498.0,4618.15,4444.4,4550.1,4554.45,4553.04,3524,1.604491075e+12,769.0,1920.0,0.5448
2016-05-26,4554.45,4557.0,4730.0,4557.0,4720.0,4703.45,4683.73,3179,1.48895623e+12,778.0,1538.0,0.4838
2016-05-27,4703.45,4703.0,4764.0,4639.7,4750.0,4751.7,4717.64,2663,1.256306465e+12,536.0,1811.0,0.6801
2016-05-30,4751.7,4751.0,4781.75,4644.8,4779.0,4756.5,4719.02,1238,5.8421494e+11,459.0,770.0,0.622
2016-05-31,4756.5,4775.0,4775.1,4683.0,4697.1,4705.05,4729.81,543,2.5682855e+11,212.0,237.0,0.4365
2016-06-01,4705.05,4707.0,4755.0,4650.0,4659.95,4659.4,4689.74,1214,5.69334545e+11,303.0,808.0,0.6656
2016-06-02,4659.4,4659.05,4695.7,4608.0,4610.1,4616.8,4624.74,962,4.44900085e+11,295.0,629.0,0.6538
2016-06-03,4616.8,4598.0,4610.15,4500.0,4512.0,4519.6,4540.1,4040,1.83419843e+12,726.0,2203.0,0.5453
2016-06-06,4519.6,4570.0,4570.0,4500.0,4527.0,4534.95,4528.59,907,4.1074292e+11,197.0,633.0,0.6979
2016-06-07,4534.95,4500.0,4550.0,4480.0,4490.0,4509.45,4500.95,5207,2.34364272e+12,773.0,4425.0,0.8498
2016-06-08,4509.45,4510.0,4542.55,4482.1,4484.0,4496.4,4505.86,1234,5.56023705e+11,342.0,800.0,0.6483
2016-06-09,4496.4,4500.0,4515.0,4460.0,4465.25,4472.85,4485.09,699,3.13507615e+11,237.0,469.0,0.671
2016-06-10,4472.85,4495.5,4495.5,4445.0,4445.5,4449.95,4466.75,1746,7.7989493e+11,339.0,1316.0,0.7537
2016-06-13,4449.95,4480.0,4480.0,4353.7,4460.0,4450.45,4401.93,5134,2.25995081e+12,890.0,2145.0,0.4178
2016-06-14,4450.45,4620.0,4620.0,4404.95,4425.1,4441.85,4450.55,700,3.11538785e+11,170.0,355.0,0.5071
2016-06-15,4441.85,4452.75,4530.0,4405.0,4482.0,4467.5,4467.13,1455,6.49967485e+11,333.0,773.0,0.5313
2016-06-16,4467.5,4527.0,4527.0,4415.0,4440.0,4438.25,4454.26,554,2.4676587e+11,184.0,365.0,0.6588
2016-06-17,4438.25,4438.0,4520.0,4388.0,4394.9,4392.85,4425.63,3420,1.513565035e+12,1017.0,2186.0,0.6392
2016-06-20,4392.85,4392.0,4458.45,4392.0,4435.0,4442.35,4440.93,1461,6.4881947e+11,383.0,916.0,0.627
2016-06-21,4442.35,4461.0,4540.0,4420.0,4502.0,4511.4,4504.1,1824,8.2154825e+11,804.0,1264.0,0.693
2016-06-22,4511.4,4511.0,4570.0,4480.05,4514.0,4532.7,4522.39,3742,1.69227749e+12,764.0,2966.0,0.7926
2016-06-23,4532.7,4532.0,4548.0,4430.6,4490.0,4494.4,4505.5,581,2.6176974e+11,178.0,388.0,0.6678
2016-06-24,4494.4,4444.0,4509.9,4380.0,4500.0,4488.55,4440.76,1532,6.80325065e+11,409.0,744.0,0.4856
2016-06-27,4488.55,4488.0,4555.0,4450.05,4546.4,4531.9,4513.23,1296,5.84915215e+11,231.0,1014.0,0.7824
2016-06-28,4531.9,4560.0,4562.0,4472.25,4472.25,4487.95,4523.77,1262,5.7089983e+11,267.0,927.0,0.7345
2016-06-29,4487.95,4491.0,4591.65,4490.0,4589.0,4580.65,4563.97,1803,8.2288372e+11,454.0,1294.0,0.7177
2016-06-30,4580.65,4600.0,4626.0,4535.0,4620.0,4616.1,4598.25,1437,6.60768135e+11,355.0,933.0,0.6493
2016-07-01,4616.1,4610.0,4744.4,4610.0,4725.0,4716.8,4680.08,4355,2.038175735e+12,1061.0,3042.0,0.6985
2016-07-04,4716.8,4734.4,4815.0,4701.0,4724.0,4745.75,4771.21,2013,9.60444675e+11,469.0,958.0,0.4759
2016-07-05,4745.75,4750.0,4770.0,4705.0,4707.0,4719.9,4721.28,453,2.13873765e+11,129.0,328.0,0.7241
2016-07-07,4719.9,4793.0,4800.0,4750.45,4790.0,4786.45,4781.46,1848,8.836146e+11,344.0,1283.0,0.6943
2016-07-08,4786.45,4786.0,4786.25,4693.9,4720.0,4732.7,4731.31,969,4.5846435e+11,331.0,512.0,0.5284
2016-07-11,4732.7,4785.0,4799.95,4693.0,4794.5,4757.35,4760.84,1616,7.6935232e+11,261.0,1222.0,0.7562
2016-07-12,4757.35,4721.45,4795.0,4721.4,4790.0,4780.15,4768.65,861,4.1058107e+11,255.0,549.0,0.6376
2016-07-13,4780.15,4750.0,4771.6,4660.0,4707.0,4718.55,4727.65,879,4.1556032e+11,246.0,540.0,0.6143
2016-07-14,4718.55,4718.0,4740.0,4676.0,4710.0,4708.4,4716.14,411,1.93833365e+11,150.0,298.0,0.7251
2016-07-15,4708.4,4708.0,4749.9,4676.75,4676.75,4684.8,4703.24,702,3.30167255e+11,222.0,536.0,0.7635
2016-07-18,4684.8,4690.05,4720.0,4620.15,4622.15,4642.2,4662.38,627,2.92330945e+11,224.0,398.0,0.6348
2016-07-19,4642.2,4699.5,4699.5,4612.0,4686.5,4667.95,4649.89,1673,7.77925965e+11,603.0,868.0,0.5188
2016-07-20,4667.95,4694.95,4732.0,4661.0,4730.0,4713.2,4695.76,2056,9.65448275e+11,412.0,1748.0,0.8502
2016-07-21,4713.2,4713.0,4759.0,4670.0,4730.0,4732.45,4738.11,2526,1.19684635e+12,294.0,2081.0,0.8238
2016-07-22,4732.45,4740.0,4749.95,4657.0,4725.0,4714.4,4693.36,1863,8.7437277e+11,435.0,992.0,0.5325
2016-07-25,4714.4,4710.0,4780.15,4710.0,4730.0,4725.8,4741.01,1846,8.75190935e+11,432.0,1494.0,0.8093
2016-07-26,4725.8,4755.0,4755.0,4678.0,4680.0,4688.9,4712.86,1029,4.84953595e+11,246.0,861.0,0.8367
2016-07-27,4688.9,4742.9,4742.9,4656.05,4658.0,4664.35,4683.61,823,3.85461075e+11,190.0,596.0,0.7242
2016-07-28,4664.35,4700.0,4700.0,4615.0,4625.0,4626.9,4651.5,858,3.9909845e+11,279.0,626.0,0.7296
2016-07-29,4626.9,4670.0,4687.85,4620.0,4680.0,4666.55,4654.96,834,3.8822357e+11,260.0,546.0,0.6547
2016-08-01,4666.55,4666.0,4734.95,4666.0,4699.0,4691.0,4700.58,2338,1.09899476e+12,417.0,2146.0,0.9179
2016-08-02,4691.0,4698.0,4714.85,4659.85,4699.9,4693.75,4694.97,819,3.84518265e+11,176.0,694.0,0.8474
2016-08-03,4693.75,4675.0,4710.0,4615.0,4625.0,4633.6,4646.3,842,3.9121854e+11,245.0,525.0,0.6235
2016-08-04,4633.6,4680.0,4680.0,4612.0,4650.0,4649.95,4643.16,455,2.11263865e+11,155.0,333.0,0.7319
2016-08-05,4649.95,4710.0,4738.0,4600.0,4729.0,4721.3,4673.27,1840,8.5988242e+11,579.0,1297.0,0.7049
2016-08-08,4721.3,4720.95,4800.0,4658.0,4800.0,4758.75,4715.36,7329,3.45588752e+12,381.0,7043.0,0.961
2016-08-09,4758.75,4807.0,4819.85,4707.0,4720.0,4731.55,4774.2,1221,5.8292974e+11,305.0,668.0,0.5471
2016-08-10,4731.55,4731.0,4746.95,4630.0,4630.0,4677.55,4700.05,9451,4.44201803e+12,371.0,8875.0,0.9391
2016-08-11,4677.55,4730.0,4740.0,4615.05,4701.0,4673.65,4671.99,800,3.7375934e+11,262.0,507.0,0.6338
2016-08-12,4673.65,4696.5,4775.0,4670.0,4707.0,4694.45,4724.46,859,4.05830735e+11,249.0,525.0,0.6112
2016-08-16,4694.45,4700.05,4710.45,4650.0,4689.0,4666.65,4673.37,423,1.9768343e+11,185.0,274.0,0.6478
2016-08-17,4666.65,4667.05,4700.0,4666.0,4697.0,4686.95,4682.7,527,2.4677828e+11,213.0,393.0,0.7457
2016-08-18,4686.95,4730.0,4730.0,4670.0,4689.0,4680.4,4682.89,595,2.7863204e+11,133.0,580.0,0.9748
2016-08-19,4680.4,4691.0,4704.95,4655.0,4685.0,4679.05,4675.17,298,1.3931999e+11,146.0,198.0,0.6644
2016-08-22,4679.05,4698.95,4699.0,4650.0,4650.0,4656.3,4667.26,410,1.91357645e+11,138.0,333.0,0.8122
2016-08-23,4656.3,4695.0,4700.0,4640.0,4640.0,4655.3,4670.16,661,3.0869768e+11,162.0,404.0,0.6112
2016-08-24,4655.3,4655.0,4685.0,4626.2,4680.0,4668.55,4667.01,570,2.66019675e+11,184.0,432.0,0.7579
2016-08-25,4668.55,4677.95,4754.0,4652.0,4744.0,4727.45,4718.12,1914,9.03048395e+11,424.0,1015.0,0.5303
2016-08-26,4727.45,4744.0,4830.0,4584.7,4650.0,4707.5,4728.59,21340,1.0090818835e+13,4033.0,6193.0,0.2902
2016-08-29,4707.5,4754.5,4758.95,4701.0,4713.0,4722.25,4739.74,1682,7.97223505e+11,351.0,919.0,0.5464
2016-08-30,4722.25,4749.0,4750.0,4675.0,4693.0,4680.0,4704.14,1251,5.88487655e+11,291.0,787.0,0.6291
2016-08-31,4680.0,4728.45,4730.0,4610.0,4635.6,4660.8,4657.02,3576,1.66535175e+12,849.0,1976.0,0.5526
2016-09-01,4660.8,4660.05,4712.0,4610.0,4611.0,4623.8,4662.2,2284,1.064845625e+12,437.0,1536.0,0.6725
2016-09-02,4623.8,4677.35,4681.95,4580.0,4590.0,4602.1,4619.45,1632,7.53894305e+11,667.0,1098.0,0.6728
2016-09-06,4602.1,4602.0,4686.0,4560.0,4567.1,4576.85,4582.66,4837,2.216633825e+12,1029.0,3428.0,0.7087
2016-09-07,4576.85,4624.0,4624.95,4565.15,4580.0,4585.1,4595.77,1269,5.8320381e+11,426.0,777.0,0.6123
2016-09-08,4585.1,4585.0,4650.0,4566.0,4570.0,4594.65,4614.11,5138,2.37072866e+12,1045.0,2503.0,0.4872
2016-09-09,4594.65,4620.5,4690.0,4590.0,4682.0,4669.5,4649.59,4847,2.253655265e+12,776.0,3540.0,0.7303
2016-09-12,4669.5,4643.8,4663.9,4600.0,4608.85,4611.35,4633.2,1572,7.2833872e+11,295.0,891.0,0.5668
2016-09-14,4611.35,4645.7,4645.7,4570.0,4585.0,4591.05,4603.25,1300,5.98422155e+11,209.0,1036.0,0.7969
2016-09-15,4591.05,4601.05,4601.05,4555.0,4555.1,4558.85,4575.95,1557,7.1247605e+11,367.0,1087.0,0.6981
2016-09-16,4558.85,4618.0,4618.0,4546.3,4600.0,4589.45,4579.94,2210,1.01216585e+12,457.0,1671.0,0.7561
2016-09-19,4589.45,4633.0,4724.0,4576.95,4672.0,4681.4,4676.66,6922,3.237181285e+12,1065.0,4887.0,0.706
2016-09-20,4681.4,4689.95,4719.95,4611.15,4615.0,4635.0,4645.17,859,3.99020085e+11,319.0,371.0,0.4319
2016-09-21,4635.0,4635.0,4733.95,4560.5,4688.0,4693.25,4689.95,14314,6.713189165e+12,1573.0,11472.0,0.8015
2016-09-22,4693.25,4749.0,4773.0,4693.05,4759.95,4755.95,4739.28,1558,7.38380285e+11,580.0,1099.0,0.7054
2016-09-23,4755.95,4772.95,4795.0,4699.0,4750.0,4723.55,4767.0,30042,1.4321018175e+13,614.0,29086.0,0.9682
2016-09-26,4723.55,4777.7,4784.0,4670.0,4760.0,4759.2,4745.04,2017,9.57075285e+11,686.0,1205.0,0.5974
2016-09-27,4759.2,4759.0,4765.0,4701.0,4718.0,4734.55,4736.76,2638,1.249556895e+12,647.0,1631.0,0.6183
2016-09-28,4734.55,4704.55,4733.95,4676.0,4680.0,4698.0,4703.46,811,3.8145101e+11,354.0,550.0,0.6782
2016-09-29,4698.0,4700.0,4750.0,4511.1,4636.0,4610.95,4678.68,3568,1.66935165e+12,663.0,2977.0,0.8344
2016-09-30,4610.95,4657.0,4754.7,4599.95,4725.5,4744.75,4700.87,2931,1.377825755e+12,893.0,2328.0,0.7943
2016-10-03,4744.75,4744.0,4790.1,4701.0,4780.0,4779.15,4771.42,1914,9.1325033e+11,411.0,1425.0,0.7445
2016-10-04,4779.15,4732.0,4795.0,4732.0,4795.0,4788.85,4785.94,5857,2.80312687e+12,280.0,4427.0,0.7558
2016-10-05,4788.85,4799.9,4835.0,4762.1,4775.0,4792.35,4813.37,6414,3.08729807e+12,649.0,5333.0,0.8315
2016-10-06,4792.35,4800.0,4874.0,4800.0,4820.0,4837.15,4843.22,4724,2.287938865e+12,1082.0,2744.0,0.5809
2016-10-07,4837.15,4852.15,4852.3,4757.0,4800.0,4778.15,4800.7,1761,8.4540354e+11,533.0,1026.0,0.5826
2016-10-10,4778.15,4815.45,4833.1,4717.0,4717.0,4729.85,4749.03,2587,1.22857343e+12,687.0,1590.0,0.6146
2016-10-13,4729.85,4729.0,4773.05,4700.0,4728.3,4724.65,4724.63,769,3.6332426e+11,332.0,490.0,0.6372
2016-10-14,4724.65,4725.0,4765.95,4700.05,4722.0,4734.15,4743.46,1364,6.47007875e+11,310.0,953.0,0.6987
2016-10-17,4734.15,4734.0,4749.0,4667.05,4749.0,4739.15,4732.75,1622,7.6765258e+11,370.0,995.0,0.6134
2016-10-18,4739.15,4739.0,4750.0,4687.9,4707.0,4746.05,4738.35,2736,1.29641137e+12,422.0,1859.0,0.6795
2016-10-19,4746.05,4728.3,4750.0,4690.0,4740.0,4741.05,4727.87,2467,1.166365195e+12,612.0,1450.0,0.5878
2016-10-20,4741.05,4828.8,4828.8,4727.0,4730.0,4735.05,4747.84,1380,6.55201685e+11,307.0,918.0,0.6652
2016-10-21,4735.05,4729.0,4753.15,4700.0,4750.0,4749.8,4740.42,1985,9.4097366e+11,374.0,1495.0,0.7531
2016-10-24,4749.8,4717.0,4750.0,4701.0,4750.0,4746.4,4736.65,2124,1.006064695e+12,329.0,1456.0,0.6855
2016-10-25,4746.4,4726.95,4730.0,4695.0,4728.0,4719.55,4712.05,1316,6.2010514e+11,283.0,882.0,0.6702
2016-10-26,4719.55,4719.0,4719.0,4665.0,4699.95,4693.85,4695.44,798,3.74696345e+11,247.0,558.0,0.6992
2016-10-27,4693.85,4697.05,4710.0,4626.2,4670.0,4677.15,4666.25,1133,5.28685795e+11,334.0,627.0,0.5534
2016-10-28,4677.15,4661.1,5020.0,4620.0,5013.95,4998.6,4908.46,12265,6.020227525e+12,2767.0,6343.0,0.5172
2016-10-30,4998.6,5049.0,5049.0,4970.0,5010.0,4999.65,5003.91,1023,5.1190045e+11,305.0,726.0,0.7097
2016-11-01,4999.65,5040.0,5040.0,4893.05,4922.95,4928.05,4933.36,3837,1.892928565e+12,1102.0,2651.0,0.6909
2016-11-02,4928.05,4881.05,4905.5,4761.05,4792.0,4790.75,4824.41,1901,9.171202e+11,339.0,1352.0,0.7112
2016-11-03,4790.75,4849.95,4899.0,4661.05,4670.0,4684.2,4729.07,3604,1.704358375e+12,666.0,1955.0,0.5425
2016-11-04,4684.2,4652.7,4789.9,4646.0,4660.0,4697.3,4712.79,2138,1.00759438e+12,445.0,1231.0,0.5758
2016-11-07,4697.3,4774.0,4774.0,4680.0,4706.0,4723.9,4720.4,1233,5.82025625e+11,248.0,751.0,0.6091
2016-11-08,4723.9,4773.95,4775.0,4717.0,4750.0,4749.0,4744.46,1823,8.64915525e+11,694.0,1206.0,0.6615
2016-11-09,4749.0,4500.0,4750.0,4500.0,4750.0,4739.95,4660.41,3700,1.72435051e+12,777.0,2234.0,0.6038
2016-11-10,4739.95,4839.0,4839.0,4700.0,4750.0,4744.1,4749.63,2259,1.07294185e+12,257.0,1660.0,0.7348
2016-11-11,4744.1,4774.0,4774.0,4646.0,4651.0,4679.6,4678.67,1565,7.3221124e+11,320.0,1021.0,0.6524
2016-11-15,4679.6,4685.0,4685.0,4411.0,4505.0,4523.05,4544.93,7108,3.23053392e+12,925.0,5253.0,0.739
2016-11-16,4523.05,4640.15,4640.15,4494.65,4590.0,4585.4,4541.23,1157,5.25420445e+11,374.0,773.0,0.6681
2016-11-17,4585.4,4556.75,4594.9,4480.0,4550.0,4541.15,4542.78,1960,8.9038507e+11,377.0,1173.0,0.5985
2016-11-18,4541.15,4539.95,4550.0,4465.15,4499.0,4536.75,4508.84,2037,9.1845014e+11,615.0,1163.0,0.5709
2016-11-21,4536.75,4599.95,4599.95,4470.0,4483.0,4543.0,4532.72,2443,1.10734384e+12,425.0,1843.0,0.7544
2016-11-22,4543.0,4588.0,4665.0,4524.95,4650.0,4579.95,4552.98,3653,1.663204645e+12,728.0,2498.0,0.6838
2016-11-23,4579.95,4680.0,4825.0,4512.0,4756.0,4767.3,4718.7,2055,9.6969323e+11,467.0,1372.0,0.6676
2016-11-24,4767.3,4672.05,4820.0,4672.0,4809.0,4771.4,4759.48,1209,5.75420735e+11,566.0,731.0,0.6046
2016-11-25,4771.4,4759.95,4785.35,4671.05,4695.0,4692.85,4713.49,1933,9.1111762e+11,576.0,1262.0,0.6529
2016-11-28,4692.85,4749.95,4973.95,4679.0,4901.0,4939.55,4862.59,10326,5.02111521e+12,2577.0,4087.0,0.3958
2016-11-29,4939.55,5000.0,5000.0,4786.05,4949.0,4902.9,4875.17,2372,1.156390935e+12,851.0,1070.0,0.4511
2016-11-30,4902.9,4929.0,4942.0,4820.15,4940.0,4901.7,4884.74,3398,1.65983392e+12,1252.0,2446.0,0.7198
2016-12-01,4901.7,4949.0,4949.0,4824.25,4826.3,4860.9,4860.39,1469,7.1399199e+11,685.0,647.0,0.4404
2016-12-02,4860.9,4830.35,4894.0,4790.0,4850.0,4871.7,4855.37,1208,5.86528315e+11,433.0,625.0,0.5174
2016-12-05,4871.7,4871.95,4900.0,4811.0,4841.0,4866.9,4847.47,1465,7.10154605e+11,639.0,716.0,0.4887
2016-12-06,4866.9,4919.95,4919.95,4815.0,4830.0,4842.85,4848.64,721,3.49587175e+11,405.0,263.0,0.3648
2016-12-07,4842.85,4887.95,4888.0,4741.0,4770.0,4755.05,4798.69,2203,1.05715094e+12,679.0,1203.0,0.5461
2016-12-08,4755.05,4780.05,4780.05,4716.0,4716.0,4724.15,4740.75,1682,7.9739448e+11,405.0,1029.0,0.6118
2016-12-09,4724.15,4763.95,4763.95,4708.0,4721.95,4718.45,4720.34,1598,7.5431019e+11,301.0,1085.0,0.679
2016-12-12,4718.45,4710.05,4772.0,4701.0,4725.0,4736.75,4737.36,569,2.69555825e+11,233.0,326.0,0.5729
2016-12-13,4736.75,4755.0,4755.0,4702.0,4706.2,4744.05,4720.96,812,3.833421e+11,378.0,430.0,0.5296
2016-12-14,4744.05,4703.0,4734.95,4657.05,4700.0,4710.65,4698.15,1376,6.4646497e+11,344.0,925.0,0.6722
2016-12-15,4710.65,4679.1,4725.0,4670.0,4703.05,4692.05,4694.55,212,99524365000.0,134.0,131.0,0.6179
2016-12-16,4692.05,4672.0,4748.0,4672.0,4700.0,4699.7,4697.78,1401,6.58158705e+11,271.0,1200.0,0.8565
2016-12-19,4699.7,4763.95,4764.0,4660.0,4694.95,4668.25,4676.93,972,4.5459721e+11,283.0,538.0,0.5535
2016-12-20,4668.25,4632.0,4688.0,4630.0,4635.0,4636.25,4644.99,838,3.8925041e+11,244.0,461.0,0.5501
2016-12-21,4636.25,4636.35,4717.0,4580.0,4590.0,4599.15,4621.95,946,4.37236835e+11,258.0,610.0,0.6448
2016-12-22,4599.15,4599.95,4600.0,4565.0,4600.0,4578.0,4581.62,774,3.5461715e+11,180.0,514.0,0.6641
2016-12-23,4578.0,4565.0,4679.0,4565.0,4662.0,4655.45,4645.47,1424,6.61514455e+11,223.0,1255.0,0.8813
2016-12-26,4655.45,4672.55,4672.55,4525.0,4526.7,4557.45,4591.64,736,3.37944455e+11,211.0,456.0,0.6196
2016-12-27,4557.45,4550.05,4550.05,4515.0,4550.0,4548.1,4540.66,898,4.0775126e+11,257.0,639.0,0.7116
2016-12-28,4548.1,4525.0,4630.0,4525.0,4630.0,4624.35,4605.37,751,3.4586313e+11,202.0,548.0,0.7297
2016-12-29,4624.35,4585.0,4650.0,4578.0,4650.0,4633.8,4627.84,858,3.97068245e+11,215.0,455.0,0.5303
2016-12-30,4633.8,4633.5,4745.0,4615.0,4650.0,4722.3,4690.89,2138,1.00291274e+12,624.0,1139.0,0.5327
2017-01-02,4722.3,4709.6,4722.35,4658.85,4720.0,4716.0,4703.91,730,3.4338547e+11,276.0,484.0,0.663
2017-01-03,4716.0,4747.0,4747.0,4615.5,4636.0,4657.65,4665.57,983,4.5862591e+11,278.0,568.0,0.5778
2017-01-04,4657.65,4656.0,4675.0,4600.0,4600.05,4619.25,4629.12,1012,4.68466725e+11,448.0,579.0,0.5721
2017-01-05,4619.25,4621.05,4635.5,4580.1,4590.7,4609.05,4612.17,1688,7.78533525e+11,360.0,1157.0,0.6854
2017-01-06,4609.05,4605.0,4639.0,4565.55,4636.0,4604.45,4601.0,2001,9.2066041e+11,392.0,1335.0,0.6672
2017-01-09,4604.45,4639.0,4639.0,4560.0,4560.1,4583.3,4586.61,1630,7.4761688e+11,269.0,1262.0,0.7742
2017-01-10,4583.3,4590.0,4598.9,4510.0,4510.0,4519.9,4545.15,2504,1.138105035e+12,595.0,1768.0,0.7061
2017-01-11,4519.9,4540.0,4550.0,4516.0,4540.0,4545.3,4533.89,1570,7.11821355e+11,551.0,1258.0,0.8013
2017-01-12,4545.3,4530.0,4549.0,4506.0,4510.0,4515.85,4527.06,861,3.89780255e+11,229.0,552.0,0.6411
2017-01-13,4515.85,4510.0,4550.0,4509.2,4511.05,4520.35,4534.07,5137,2.32915044e+12,432.0,4279.0,0.833
2017-01-16,4520.35,4549.0,4549.0,4438.0,4445.0,4449.5,4471.98,2601,1.163161005e+12,567.0,1887.0,0.7255
2017-01-17,4449.5,4474.9,4483.75,4420.0,4455.0,4468.4,4452.35,1907,8.49063955e+11,531.0,1270.0,0.666
2017-01-18,4468.4,4438.0,4475.0,4418.55,4431.0,4422.55,4431.36,2095,9.28369105e+11,399.0,1608.0,0.7675
2017-01-19,4422.55,4437.0,4448.7,4401.0,4411.0,4421.35,4419.67,1458,6.44388565e+11,255.0,1128.0,0.7737
2017-01-20,4421.35,4430.7,4440.05,4401.3,4429.95,4409.75,4422.17,918,4.05955065e+11,285.0,622.0,0.6776
2017-01-23,4409.75,4443.95,4443.95,4370.2,4376.0,4379.8,4391.18,1758,7.71968755e+11,318.0,1506.0,0.8567
2017-01-24,4379.8,4418.0,4434.0,4360.0,4430.0,4410.75,4403.25,1993,8.77566765e+11,336.0,1396.0,0.7005
2017-01-25,4410.75,4425.0,4439.0,4390.0,4391.0,4411.7,4408.59,1522,6.70987215e+11,235.0,1181.0,0.776
2017-01-27,4411.7,4411.0,4441.95,4403.05,4429.0,4430.95,4420.67,1242,5.4904715e+11,298.0,914.0,0.7359
2017-01-30,4430.95,4468.0,4474.0,4398.95,4401.45,4411.15,4426.56,1461,6.4672065e+11,277.0,1000.0,0.6845
2017-01-31,4411.15,4430.0,4430.0,4375.0,4381.0,4401.7,4394.45,3351,1.472581185e+12,797.0,2405.0,0.7177
2017-02-01,4401.7,4401.0,4429.95,4360.0,4402.05,4415.55,4380.42,2203,9.6500732e+11,585.0,1334.0,0.6055
2017-02-02,4415.55,4406.0,4470.95,4406.0,4470.9,4461.95,4441.18,4219,1.87373551e+12,578.0,2811.0,0.6663
2017-02-03,4461.95,4490.0,4490.0,4442.05,4470.0,4470.4,4464.34,1750,7.8126008e+11,256.0,1385.0,0.7914
2017-02-06,4470.4,4489.95,4692.0,4470.0,4565.2,4597.15,4615.92,18611,8.590688415e+12,4241.0,3670.0,0.1972
2017-02-07,4597.15,4625.0,4668.0,4570.0,4630.0,4626.05,4621.76,6454,2.982885705e+12,666.0,5095.0,0.7894
2017-02-08,4626.05,4628.0,4650.0,4590.0,4590.0,4609.95,4627.2,6181,2.860073555e+12,248.0,5873.0,0.9502
2017-02-09,4609.95,4629.8,4629.8,4570.0,4600.0,4596.8,4599.44,1226,5.6389114e+11,273.0,657.0,0.5359
2017-02-10,4596.8,4586.05,4600.0,4511.65,4525.0,4525.9,4566.75,1254,5.72670925e+11,339.0,802.0,0.6396
2017-02-13,4525.9,4526.0,4526.0,4445.5,4450.0,4459.75,4477.52,1608,7.1998591e+11,405.0,1252.0,0.7786
2017-02-14,4459.75,4518.0,4524.95,4419.0,4452.0,4474.45,4447.48,2126,9.45535175e+11,523.0,1074.0,0.5052
2017-02-15,4474.45,4524.0,4524.0,4418.0,4421.0,4424.4,4437.99,925,4.10514175e+11,271.0,504.0,0.5449
2017-02-16,4424.4,4470.0,4470.0,4425.95,4455.15,4451.45,4443.8,726,3.22619625e+11,163.0,435.0,0.5992
2017-02-17,4451.45,4490.0,4500.0,4465.0,4500.0,4498.0,4490.59,1578,7.08615075e+11,249.0,1129.0,0.7155
2017-02-20,4498.0,4477.05,4523.0,4477.0,4477.0,4485.5,4492.82,1342,6.0293688e+11,163.0,890.0,0.6632
2017-02-21,4485.5,4475.0,4544.85,4451.5,4500.0,4506.2,4496.17,1996,8.97435505e+11,473.0,1315.0,0.6588
2017-02-22,4506.2,4545.0,4549.0,4497.0,4507.0,4526.15,4501.31,15890,7.152585835e+12,249.0,15622.0,0.9831
2017-02-23,4526.15,4548.0,4549.0,4500.0,4520.0,4524.15,4523.29,723,3.27033955e+11,226.0,406.0,0.5615
2017-02-27,4524.15,4547.95,4550.0,4482.0,4490.0,4496.6,4520.98,68518,3.0976870925e+13,311.0,68106.0,0.994
2017-02-28,4496.6,4500.0,4516.0,4452.0,4453.05,4463.0,4490.67,1428,6.4126755e+11,280.0,1017.0,0.7122
2017-03-01,4463.0,4489.0,4499.95,4416.0,4469.0,4445.2,4473.98,53177,2.3791297955e+13,650.0,51934.0,0.9766
2017-03-02,4445.2,4470.5,4493.0,4400.0,4405.0,4445.0,4440.41,4789,2.126513755e+12,606.0,3282.0,0.6853
2017-03-03,4445.0,4440.0,4495.0,4412.85,4460.0,4476.25,4458.1,1489,6.63810435e+11,289.0,912.0,0.6125
2017-03-06,4476.25,4499.0,4499.0,4456.0,4492.0,4490.5,4488.48,1961,8.8019153e+11,437.0,1561.0,0.796
2017-03-07,4490.5,4500.0,4500.0,4456.0,4484.0,4476.7,4470.22,46358,2.0723023895e+13,455.0,45892.0,0.9899
2017-03-08,4476.7,4498.0,4498.0,4450.05,4466.0,4457.7,4466.5,708,3.16228145e+11,209.0,423.0,0.5975
2017-03-09,4457.7,4479.9,4479.9,4421.1,4464.0,4454.4,4449.78,65489,2.9141167825e+13,412.0,65076.0,0.9937
2017-03-10,4454.4,4454.0,4488.0,4450.0,4465.0,4465.65,4464.87,637,2.84412475e+11,166.0,394.0,0.6185
